label,pred,prob,latency_us,sram_bytes,correct
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,171,309704,1
NORMAL,0,0.0011,156,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,148,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,166,309704,1
NORMAL,0,0.0011,156,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,147,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,160,309704,1
NORMAL,0,0.0011,158,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,169,309704,1
NORMAL,0,0.0011,156,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,158,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,154,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,154,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,160,309704,1
NORMAL,0,0.0011,158,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,147,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,154,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,151,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,183,309704,1
NORMAL,0,0.0011,157,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,153,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,149,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,147,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,144,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,150,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,142,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,152,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
ATTACK,1,1,143,309704,1
NORMAL,0,0.0011,141,309704,1
